pdf_name,page_no,akkadian_text,translation,confidence,status
"AC, 1963.pdf",115,"116 LES ASSYRIENS EN CAPPADOCE
valeur historique à ce texte (Archiv Orientâlni, 18/3 (1950), 423, n. 315). S'il est difficile d'en vérifier le détail, on voit que la distinction entre les deux grandes régions était encore vivante aux temps de Sargon I d'Assur ; 2) Il est visible que Kussara était située dans le « pays hittite », puisque Al(i)-abum eut des démêlés avec le palais de Kussara, à propos du fer acheté ina Hattim. Mais peut-on déduire des détails précédents que Kussara se trouvait « dans les environs immédiats » de Hurama ? Ce n'est pas sûr. Car les associés eurent des difficultés avec les autorités de Hurama et de Luhusattia au moment précis où ils allaient entreprendre des investigations à proximité de ces centres. Il se peut donc fort bien que Puzur-Asur et Al(i)-abum aient été conduits plus loin qu'ils ne le pensaient initialement, jusqu'à Kussara ; 3) I1 est à noter qu'on « monte » de Hurama à Kussara. En principe, cette expression pourrait s'entendre métapho- riquement, par allusion au palais. Il est de règle, en effet, qu'on « monte » vers les autorités'. Mais ici, la mention du palais n'est pas directement liée à la « montée » vers Kussara (ICK, I, 1, 47 et 52). Il se pourrait donc que cette ville ait été située dans les montagnes, ou tout au moins dans ce que. les Hittites appelleront plus tard, le « Haut Pays » ; 4) Cependant, on ne saurait s'éloigner trop de Hurama et de Luhusatti.a. C'est par ces villes que reviennent les voya- geurs transportant le fer qui devait être acheminé sur Kanis. Il y a donc tout lieu de croire que la route normale de Kussara passait par la plaine d'Elbistan.
D'autres textes apportent quelques précisions supplémen- taires. D'abord une lettre2  confirme la relation Huraına- Kussara. On y trouve ce passage : « [dans] Hurama ou dans [Kua]ra, je recevrai l'argent [ ] du tamkârum 3. » Ensuite, dans une lettre indépendante de l'affaire précédente, une relation similaire est établie entre Kussara et les villes de amuha et Tilimra. L'expéditeur écrit, en effet : « si cela te","1. Cf. CAD « E », 119a : et comparer avec 115b, à propos de notre passage. 2. VAT. 13484 : J. Lewy, Archiv Orieniâlni, 18/3 (1950), 426, n. 333. 3. VAT. 13484 : a  [i-na] Hu-ra-ma û-lâ '° [Ku-sa]-ra kaspam "" f [ is-] ti tamlcärim [ ] 12 [la]-al-qi. Restitution quasi certaine d'après les 1. "" i-na "" [Hu-ra-mn]a 11-1Q i-na 18 [Ku-s]a-ra ki-1Cl-a-ti.",0.9000,OK
afo_realien.pdf,1445,"Charpin, Mélanges Birot 52 (Ende seiner Regierung) [Bd. 35 (1988), S. 304]. M. Ellis, MARI 5, 235ff. [Bd. 35 (1988), S. 304].
Guichard, RA 96, 109ff. (Beziehung zu Zimri-Lim von Mari) [Bd. 52 (2011), S. 558]. Saporetti, La rivale, 253f. [Bd. 52 (2011), S. 558].","Saporetti, La rivale, 201ff. [Bd. 52 (2011), S. 558].",0.9000,OK
NABU (missing 1999 no.2) (1).pdf,966,"5. Nei testi di Ebla le categorie che risultano avere un ugula sono quelle di lavoratori specializzati (báhar, muhaldim,
nagar, simug) e no (ir-a-lum, ir1) e di funzionari di basso rango (ú-a): cf. F.Pomponio in (H.Hauptmann-H.Waetzoldt edd.).
6.Nel passo precedente é registrato l'apporto di 150 cinture variopinte e di buona qualita da parte di Iptulu, da
identificare con il succitato superiore di un altro ugula-engar in ARET 8. 531, 66. Che questo Iptulu fosse un alto funzionario 
anche indicato dal fatto che al suo servizio fosse un ugula-surx-bar-an (ARET 8, 523, 39). Tuttavia, ciò non implica che egli
fosse un membro della famiglia reale, contro G.Pettinato, MEE 5, p. 22, § 44. L'ISar che era il superiore di un altro ugula-engar
7. Come in ARET 8, 528, in MEE 2, 1 l'apporto dell'ugula engar é preceduto da quello di 150 cinture di buona qualita
e variopinte, nel secondo testo fornite da Zubalum. Alla pari di Iptulu di ARET 8, 528 Zubalum era un altissimo funzionario,
come dimostra ad es. ARET 7, 133, un registro di 156 tessili di vario tipo assegnati per la sua « vestizione » (túg-mu).
8. Come notato da P. Mander, MEE 10, p.206, TM 75.G.1587 presenta, per quanto riguarda i funzionari citati e il tipo
di tessili da loro forniti, ma non il loro numero, una precisa concordanza con MEE 10, 45, un breve registro di tessili. Sulla base di
tale parallelo la sezione di MEE 10, 45 r. IV 4-6 potrebbe essere cosi ricostruda : 4) eb-da-[utu] 5) 36 gu-dùl-túg 6) [lú engar-
85) On the meaning of the Eblaic equivalence si-ur = me-a-gu-um ( VE 1121) - In the Eblaic bilingual lexical
list an equivalence si-ur4 = me-a-gu-um is know. The Sumerian term si-ur4 is related with ur4, « to pluck and
gather > (corresponding to Akkadian hammu ; see CAD, H. p. 58f) and surely connected with the lemma si-udu-
ur4 well attested in the Eblaic administrative documents as a term qualifying wool (siki). On the basis of the
meaning of the sumerian ur4 we can assume that Eblaic siki si-udu-ur4 has to be translated as « plucked wool »
(for a deep treatement of this subject see now J. Pasquali, Studi sulla terminologia semitica dei tessili nei testi
di Ebla, MisEb 4, in print). The term si-udu-ur4 is attested in the Eblaic bilingual lexical list too (VE 1120), but
without Semitic gloss. However, the interpretation of the gloss me-a-gu-um, equivalent of si-ur4 and still
unexplained, can equally aid. This world has to be considered as a pattern mal2a3- noun and an etymology.
fitting with the meaning of si-ur, and with the phonetic laws of the Eblaic syllabary, 1 is in my opinion the West
Semitic root *hlq, < to be/ make hairless; to shave », attested in Arabic² and the Middle Hebrew3. Therefore, the
gloss me-a-gu-um has to be interpreted as /mehlaqum/ and translated as « comb for plucking wool ».
1. For whom see G. Conti, MisEb 3 (1990). pp. 28ff and Id.. Quaderni del Dipartimento di Linguistica 4 (1993). pp.
2. See E. W. Lane. Arabic-English Lexicon, London. 1863. p. 628; H. Wehr. A Dictionary of Modern Written Arabic,
86) Le sukkalmah Kuknasur - Sur la dynastie des sukkalmah a déjà coulé beaucoup d'encre. L'affaire serait
arrivée à une solution, s'il n'y avait deux personnages qui introduisent la confusion dans tous les schémas
proposés jusqu'ici. Il s'agit de Kutirnahunte, dont on ne sait s'il y en a un ou deux du même nom, et de
Kuknasur, qui a atteint le chiffre astronomique de six. Qu'il nous soit permis d'ajouter quelques éléments à cet
Si l'on accorde quelque vérité aux filiations connues, il faut admettre l'existence, au minimum, de 
- 76","NA.B.U. 1996 n°3 (Septembre)
. Sono grato ad A. Archi e P. Matthiae per I'autorizzazione a citare materiale epigrafico di Ebla ancora inedito.
2. E' lungo l'elenco dei nomi di professione resi da sumerogrammi, di largo impiego nei testi mesopotamici e mai
menzionati nella documentazione amministrativa di Ebla : a titolo di esempio, e variando tra professioni di basso e di altissimo
livello, citiamo ad-kupx, ad-NE, agrig, aslag, gala, kuruda,lú-HAR, lú-má, munu-mú, nu-banda, rá-gaba, sai2-dus, Sabra,
3. Le due ipotesi di interpretazione di a-ur4/x avanzate da F. D'Agostino, StSem NS 7. p.13, che a- sia un prefisso",0.9000,OK
starke1985.PDF,18,AMA DUMU.NITA tà-ku-pa-it nu-u5-Sa-an GAM AN-za DU-a5,"234
11 a): 11. 3. KUB X1.1V 4 +
a51015i-ja(-atDSIN-as-ma(-za)e-e5-ha-ni-jaua-a5-5i-ja(-at}
3nu] U-a510 KUSA pu-tal-li-it-ta nu-za US-a5 02 GKAK.U.
+ {]U-za ya-ri-ua-ra-an pa-ah-hur har-ta U-az-ma dan-na-
5 {n]a-as5-kán an-da-an za-al-la-u-ua-ra i-ja-an-ni-is nu-kán a-a5-
1nu-u5-si-kan IGl-an-da mi-e-ei-taza-am-ma-an-ti-i5
D
nu-a5 HU§13a_ri-ja-ad-da-at i-e-ri-te-es-ta nu-us-5i-kán KAxU-i5",0.9000,OK
starke1985.PDF,18,"11 a): 11. 3. KUB XLIV 4 +
13 tu-li-ja-as NA,[-an ME-]an-du NA4pí-ru-na-as GURUN ME-
an-dus 109_ja-na-x ×{
14 Tl-an NA,-an ME-an-du na-at ku-ya-as-ku-ya-as-sa-an-du na-at
15 nu-kán A-NA DUMU.NITA du-ma-an-ti-ja-la-as an-da i-ja-
16 a-ua-an ar-ha ti-i-jazu-un-ni-mi-is-tima-an-na-i-mi-is ki-i-
17 na-at e-es-ta SIG,-in pa-id-du-ua-at SIG,-in na-at nam-ma
2-5U hu-uk-zi","Freier Raum von ca. 2wei Zeilen, danach Fortsetzung von Vs. 27: Z. 1921
0 EMEHLAEMEHLAku-μa-pí-μa pa-it-te[-ni] NAapi-ru-nipal-",0.9000,OK
"Michel, Cecile - Tablettes Paleo-Assyriennes de Kültepe, Vol. 1 (Kt  90-k). 1997.pdf",80,"16. tup-pu-um lu-ut li-mu-ut-/ma tup-pâ-am la 10 ma-na/ KÙ.BABBAR 18. la hu-bu-ul Pu-lu-ke-en« DUMU Sé-ra-wa la lu-mi Tr.20. u-du-û qd-té-e DU 10-a-sur CD.22. a-hi-a li-is-ba-sd a-di-i KÙ.BABBAR Pi-kà DUlo-a-sur i ' -ni- -[su]
1-4Dis à Assur-muttabbil et Tab-Assur ; (dis) à Assur-muttabbil : ainsi (parle) Assur-idï. 5-8 Concernant la tablette de 17 mines d'argent que j'ai laissée dans ta maison, dans notre affaire, cette tablette doit être annulée, 9-13et Pnàu- ken, fils de Buzazu, délivrera pour moi une tablette de 10 mines d'argent. Tu (es) mon frère. 14-1«Là-bas, tiens-toi aux côtés de Tab -Aààur, mon frère, afin que cette tablette soit annulée. 17-22Et au sujet de la tablette de 10 mines d'argent de la dette de Pûsu-ken, fils de Serawa, sur laquelle mon nom a été inscrit, que mon frère', Tab-Aààur, la saisisse. - 22-23 Quant à ton argent, Tab-ASsur l'a changé.
NOTES : Cette tablette est citée par C. Michel, ((Validité et durée de vie des contrats et reconnaissances de dettes paléo-assyriens)), dans F. Joannès (éd.), Les phénomènes de fin d'archives en Mésopotamie, RA 89 [1995), 20, note 21. L. 8, 16 Littéralement : ((cette tablette doit mourir)) et ((que cette tablette meure)).","15. Kt 90/k, 99",0.9000,OK
"Lewy Studien, 1922.pdf",35,"a
DUB Jstar-be-la-ah
már En-um -A-sür
J-din- Ku-bue-unimár Punur-A-sir
tab-ba-i A-na-ku-ilum-ma
5 a-na Jitar-du-li-zu már
j-li-a is-ba-at-ni-a-ki-ma
Vgl.63am Ende.
ur Lerung der Namens s. 3214","N.9. Anerkennung einer Schuld eor gericht : (CTCT 46a)
[2 Ausfertigungen)
b/",0.4702,OK
"Postgate, Nicholas - The Land of Assur & the Yoke of Assur (2007).pdf",9,"72 lum-ma i-na ar-kdt UD.MEb mu-us-sa 73 hal-qu a-na ma-a-te it-tu-i-ra 74 DAM-su la a-na ki-i-di 75 ah-zu -tu-za-ni i-lag-gi-^ s^i 76 a-na DUMU.MEb la a-na mu-ti-la ur-ki-e 77 ul-du-tudc-ni la-a i-qar-rib 78 mu-us-sa-ma wr-ki-û i-lag-gi 79 A.bA u fi la ki-i û^ -kûl-la-i-^a 80 a-na bAM ga-me-er 81 a-na ki-i-di ta-di-nu-û-ni 82 sum-ma a-na dan-na-at LUGAL la-a e-ru-ub 83 ki-i ta-ad-nu-ni-ma id-dan
84 it i-laq-qi 85 it kum-ma la-a it-tu-i-ra 86 i-na ma-a-te la-ni-te-em-ma me-et 87 A.bA-lu ù fi-su a-lar LUGAL 88 id-du-nu-icc-ni i-id-dan
Detailed notes to the translation 49 : pâni muti-la tadaggal : this is rendered by Cardascia as ` elle demeurera ... fidèle à son mari ' (cf. CAD, m (D), 23 : ` has to wait ... for her husband '). Although the sense ` wait ' is possible, one should at least consider the alternative meaning of the phrase ` to belong to ' ; if this were correct the passage would stress the legal rights of the husband, although of course the general import of the passage would not be altered, and is not in dispute. 51 : the text has tallaka-ma, which means ` she shall come ' and not (as Cardascia) ` elle ira '. The distinction is important, because with the translation ` come ' the clause suggests that she is to come forward to the very authorities who are responsible for drafting the law. Since it is not specified in the text where, or to whom, she is to come, this does not give us any direct evidence as to the identity of the promulgators of the law ; but it is at least possible that they are the judges mentioned below in 1. 62. 52 : the case for äläyitu is discussed by Cardascia (pp. 219-20) ; it is certainly the most plausible restoration so far proposed. 53 : the sign before la ends in (or is simply) a single horizontal ; both [a-b]u-,a and [ha-zi]-as-la have been suggested, but these are rejected, on adequate grounds, by Cardascia. He concludes (p. 220) ` Selon toute vraisemblance, le texte contenait ici le nom d'un fonctionnaire du Palais'. A possible restoration is therefore [fi. GA]L-ka ` her palace ', which would compel us to translate in 1. 52 ` of a palace '. The only objection I see to this restoration is that ékallu is usually feminine, while the verbal form, and especially the suffix -la in 1. 54 are both masculine. 64 : the accepted interpretation of this line is unsatisfactory ; in the first place the suggested subject for illukicni (the husband) is not mentioned in the preceding two lines, and possibly not at all, as such ; in the second place, alâku is never elsewhere found with a field (or house) as direct object (see CAD, I (A), Pt. r, 313a, s.v. eglu o) ; finally, the present tense, although it could be defended, is not expected, and a preterite would be much easier. According to my translation, I suggest that aläku is used here in a transferred sense rather similar to the known Middle Assyrian usage ' to be fitting ', for which see CAD, I (A), Pt. r, 312b (alûku 3 . 1.). Admittedly the exact nuance—' belong ', ` go with '—which I am suggesting is not found elsewhere either, and time alone can show whether it is correct. 66-67 û-up-pu-u i -id-du-nu-né-el Ie : these two verbs are perhaps the most crucial of the whole section. Both, for different reasons, are of uncertain translation ; Cardascia elects to translate ` on attribuera ... (et) on les lui délivrera', thus following CAD, iv (E), 232a : ` shall assign a field ... and give (it) to her ... '. It is true that uppulu -}- nadeinu is not otherwise attested in Middle Assyrian, but in Neo-Assyrian legal documents it is used in alternation with the more frequent uppulu -F lagâ'u as the technical term for ` to sell ' (thus e.g. ND 212, 5-7 (un- published) : PNI ana PN2  û-tap-pil i -ti-din). In this combination uppulu 26  must have a specific
26  This is a regular form for the Assyrian D stem infinitive and permansive of verbs I `ayin ; cf. in NAss. texts up-pu-lat (von Soden, GAG, Ergänzungsheft (Analecta Orientalia, 47), p. 20**,",LAND TENURE IN THE MIDDLE ASSYRIAN PERIOD: A RECONSTRUCTION 503,0.9000,OK
"Postgate, Nicholas - The Land of Assur & the Yoke of Assur (2007).pdf",9,"72 lum-ma i-na ar-kdt UD.MEb mu-us-sa 73 hal-qu a-na ma-a-te it-tu-i-ra 74 DAM-su la a-na ki-i-di 75 ah-zu -tu-za-ni i-lag-gi-^ s^i 76 a-na DUMU.MEb la a-na mu-ti-la ur-ki-e 77 ul-du-tudc-ni la-a i-qar-rib 78 mu-us-sa-ma wr-ki-û i-lag-gi 79 A.bA u fi la ki-i û^ -kûl-la-i-^a 80 a-na bAM ga-me-er 81 a-na ki-i-di ta-di-nu-û-ni 82 sum-ma a-na dan-na-at LUGAL la-a e-ru-ub 83 ki-i ta-ad-nu-ni-ma id-dan
84 it i-laq-qi 85 it kum-ma la-a it-tu-i-ra 86 i-na ma-a-te la-ni-te-em-ma me-et 87 A.bA-lu ù fi-su a-lar LUGAL 88 id-du-nu-icc-ni i-id-dan
Detailed notes to the translation 49 : pâni muti-la tadaggal : this is rendered by Cardascia as ` elle demeurera ... fidèle à son mari ' (cf. CAD, m (D), 23 : ` has to wait ... for her husband '). Although the sense ` wait ' is possible, one should at least consider the alternative meaning of the phrase ` to belong to ' ; if this were correct the passage would stress the legal rights of the husband, although of course the general import of the passage would not be altered, and is not in dispute. 51 : the text has tallaka-ma, which means ` she shall come ' and not (as Cardascia) ` elle ira '. The distinction is important, because with the translation ` come ' the clause suggests that she is to come forward to the very authorities who are responsible for drafting the law. Since it is not specified in the text where, or to whom, she is to come, this does not give us any direct evidence as to the identity of the promulgators of the law ; but it is at least possible that they are the judges mentioned below in 1. 62. 52 : the case for äläyitu is discussed by Cardascia (pp. 219-20) ; it is certainly the most plausible restoration so far proposed. 53 : the sign before la ends in (or is simply) a single horizontal ; both [a-b]u-,a and [ha-zi]-as-la have been suggested, but these are rejected, on adequate grounds, by Cardascia. He concludes (p. 220) ` Selon toute vraisemblance, le texte contenait ici le nom d'un fonctionnaire du Palais'. A possible restoration is therefore [fi. GA]L-ka ` her palace ', which would compel us to translate in 1. 52 ` of a palace '. The only objection I see to this restoration is that ékallu is usually feminine, while the verbal form, and especially the suffix -la in 1. 54 are both masculine. 64 : the accepted interpretation of this line is unsatisfactory ; in the first place the suggested subject for illukicni (the husband) is not mentioned in the preceding two lines, and possibly not at all, as such ; in the second place, alâku is never elsewhere found with a field (or house) as direct object (see CAD, I (A), Pt. r, 313a, s.v. eglu o) ; finally, the present tense, although it could be defended, is not expected, and a preterite would be much easier. According to my translation, I suggest that aläku is used here in a transferred sense rather similar to the known Middle Assyrian usage ' to be fitting ', for which see CAD, I (A), Pt. r, 312b (alûku 3 . 1.). Admittedly the exact nuance—' belong ', ` go with '—which I am suggesting is not found elsewhere either, and time alone can show whether it is correct. 66-67 û-up-pu-u i -id-du-nu-né-el Ie : these two verbs are perhaps the most crucial of the whole section. Both, for different reasons, are of uncertain translation ; Cardascia elects to translate ` on attribuera ... (et) on les lui délivrera', thus following CAD, iv (E), 232a : ` shall assign a field ... and give (it) to her ... '. It is true that uppulu -}- nadeinu is not otherwise attested in Middle Assyrian, but in Neo-Assyrian legal documents it is used in alternation with the more frequent uppulu -F lagâ'u as the technical term for ` to sell ' (thus e.g. ND 212, 5-7 (un- published) : PNI ana PN2  û-tap-pil i -ti-din). In this combination uppulu 26  must have a specific
26  This is a regular form for the Assyrian D stem infinitive and permansive of verbs I `ayin ; cf. in NAss. texts up-pu-lat (von Soden, GAG, Ergänzungsheft (Analecta Orientalia, 47), p. 20**,","If, after a time, her lost husband returns to the land, he shall take (back) his wife who was married outside (his household),
(but) he shall have no claim on any sons she bore to her later husband— it is her later husband who takes (them). The field and house which she had sold outside (his household) for her maintenance,
if it' has not entered the ... of the king, he shall pay as (much as) was paid (for it before), and shall take (it back) ; and, if he has not returned, (but) died in another land, the king shall give (away) his field and his house wherever he wishes to give (it).",0.4930,OK
"Postgate, Nicholas - The Land of Assur & the Yoke of Assur (2007).pdf",9,"502 J. N. POSTGATE
the ` king's labour ' are imposed as a form of punishment. Although no reference to the king's labour is known to me outside the laws, it is of course possible, though by no means certain, that soine of those who were called up to perform their ilku service in Middle Assyrian times found themselves engaged in the non-military activities of the .ipar garri.
2 : THE MIDDLE ASSYRIAN LAWS, TABLET A, § 45 Having considered the occurrences of the word ilku, we now turn to texts which deal with questions of land tenure, and in particular with the conditions under which land might be held from the state. We shall not return to ilku until the final section. Our concern is first with the section of the Middle Assyrian laws mentioned above, which treats the problems encountered when the husband of a woinan who has no other male relations to support her is taken captive. 25  As this is one of the most elusive and important of all the laws, I shall first give the Akkadian text in full, with my own translation.
46 [lum-m]a Mf ta-ad-na-at 47 [ù] mu-us-sa na-ak-ru il-te-qi
48 e-mu-la ù DUMU-la la-dl-lu 49 2 MU.MEb pa-ni mu-ti-la ta-da-gal
50 i-na 2 MU.MEb an-na-te lum-ma la a-ka-li 51 [l]a-[dl]-lu tal-la-ka-ma ta-qa-ab-bi 52 [kum-ma ]a'-la-i-tu la fi. GAL-lim 53 [(x) x ]x-la û-^a-kal-fi 54 [(ù) fi -pa]-ar-^ic te-ep-pa-kf 55 [lum-ma (x x) x] la -a hu-up-le 56 [ û]-^a-kal^-^i 57 [ ] 58 ù [ ] 59 A.bAù[fi xxx(xxx) ] 60 tal-la-ka-[ma tagabbi] 61 ma a-na a-ka-[lti x x x x(x x x x)] 62 IcDI. xUD.MEa GAL.MEb U$U 63  i-sa-'u-û-lu 64 ki-i AAA it fi i-na URU fu -a-tu il-lu-ku -û-ni
65 A. AA ic fi a-na û-ku-la-i-la 66 la 2 MU. MEb û-up-pu-sru 67 i-id-du-nu-né-el- le 68 us-bat it pup-pa-sa i-sa¢-tu-ru
69 2 MU. MEb tu-ma-al-la a-na mu-ut lib-bi-,^a 70 tu-4-21l-la-ab
71 tup-pa-la ki-i al-ma-te-ma i-lat-tu-ru
25  Cuneiform text : Schroeder, KAV 1, col. vi, 46-88 (p. 10) ; edited inter alios by Driver and Miles, The Assyrian laws, 412-15 (and discussion, 256-66) ; new translation and commentary by Cardascia, Les lois assyriennes, 217-30.",LAND TENURE IN THE MIDDLE ASSYRIAN PERIOD: A RECONSTRUCTION 503,0.3368,OK
